Cleaned Text,Stemmed Tokens,Tweet ID 
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,"['rt', '@', 'concussconnect', ':', 'ask', 'concuss', 'player', 'can', 'play', 'like', 'ask', 'drunk', 'driver', 'can', 'drive', '.', 'the', 'player', 'will', 'alway', 'want', 'to…']",1066960421201022976
"RT : IT'S CYBER MONDAY! 

Get in on the best deal for #WVU sports coverage and FREE gear! Sign up for an annual subscription…","['rt', ':', 'it', ""'s"", 'cyber', 'monday', '!', 'get', 'best', 'deal', '#', 'wvu', 'sport', 'coverag', 'free', 'gear', '!', 'sign', 'annual', 'subscription…']",1066946827071696897
RT @itskimwebster: The last couple of weeks as #WVU fans may not have gone the way we would’ve liked them to go but I’m still thankful for…,"['rt', '@', 'itskimwebst', ':', 'the', 'last', 'coupl', 'week', '#', 'wvu', 'fan', 'may', 'gone', 'way', '’', 've', 'like', 'go', 'i', '’', 'm', 'still', 'thank', 'for…']",1066946048504070145
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,"['rt', '@', 'concussconnect', ':', 'ask', 'concuss', 'player', 'can', 'play', 'like', 'ask', 'drunk', 'driver', 'can', 'drive', '.', 'the', 'player', 'will', 'alway', 'want', 'to…']",1066945380451999744
"RT : A quarterback i’ll tell my grandkids about.. Thank you for the memories @willgrier_ #ForeverAMountaineer #WVU 

(Photos: @…","['rt', ':', 'a', 'quarterback', '’', 'll', 'tell', 'grandkid', 'about..', 'thank', 'memori', '@', 'willgrier_', '#', 'foreveramountain', '#', 'wvu', '(', 'photo', ':', '@', '…']",1066944586147397632
"RT : IT'S CYBER MONDAY! 

Get in on the best deal for #WVU sports coverage and FREE gear! Sign up for an annual subscription…","['rt', ':', 'it', ""'s"", 'cyber', 'monday', '!', 'get', 'best', 'deal', '#', 'wvu', 'sport', 'coverag', 'free', 'gear', '!', 'sign', 'annual', 'subscription…']",1066942834366832640
"RT @ialsohatepitt: Btw, Dana beat the Vegas preseason win total prediction for #WVU (which was 7) AND, he did it with one less opportunity…","['rt', '@', 'ialsohatepitt', ':', 'btw', ',', 'dana', 'beat', 'vega', 'preseason', 'win', 'total', 'predict', '#', 'wvu', '(', '7', ')', 'and', ',', 'one', 'le', 'opportunity…']",1066942042914385920
"RT : IT'S CYBER MONDAY! 

Get in on the best deal for #WVU sports coverage and FREE gear! Sign up for an annual subscription…","['rt', ':', 'it', ""'s"", 'cyber', 'monday', '!', 'get', 'best', 'deal', '#', 'wvu', 'sport', 'coverag', 'free', 'gear', '!', 'sign', 'annual', 'subscription…']",1066941713585856517
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,"['rt', '@', 'concussconnect', ':', 'ask', 'concuss', 'player', 'can', 'play', 'like', 'ask', 'drunk', 'driver', 'can', 'drive', '.', 'the', 'player', 'will', 'alway', 'want', 'to…']",1066940403159613441
"IT'S CYBER MONDAY! 

Get in on the best deal for #WVU sports coverage and FREE gear! Sign up for an annual subscrip… ","['it', ""'s"", 'cyber', 'monday', '!', 'get', 'best', 'deal', '#', 'wvu', 'sport', 'coverag', 'free', 'gear', '!', 'sign', 'annual', 'subscrip…']",1066939816628113409
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,"['rt', '@', 'concussconnect', ':', 'ask', 'concuss', 'player', 'can', 'play', 'like', 'ask', 'drunk', 'driver', 'can', 'drive', '.', 'the', 'player', 'will', 'alway', 'want', 'to…']",1066938268283940864
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,"['rt', '@', 'concussconnect', ':', 'ask', 'concuss', 'player', 'can', 'play', 'like', 'ask', 'drunk', 'driver', 'can', 'drive', '.', 'the', 'player', 'will', 'alway', 'want', 'to…']",1066937202163077121
RT @tweber912: When I see people talking like they want Rich Rod back at #WVU again....... ,"['rt', '@', 'tweber912', ':', 'when', 'i', 'see', 'peopl', 'talk', 'like', 'want', 'rich', 'rod', 'back', '#', 'wvu', '...', '...', '.']",1066934847178981377
"RT @123pleasant: Next Friday, November 30th Jason Leech returns to his old stomping grounds 123 Pleasant Street! Loaded bill with Choppy Op…","['rt', '@', '123pleasant', ':', 'next', 'friday', ',', 'novemb', '30th', 'jason', 'leech', 'return', 'old', 'stomp', 'ground', '123', 'pleasant', 'street', '!', 'load', 'bill', 'choppi', 'op…']",1066934369040982016
RT @rivalskeenan: How did #WVU attack the Tite front Texas Tech used? An in-depth break down in the film room with @mattyfbrown and what ex…,"['rt', '@', 'rivalskeenan', ':', 'how', '#', 'wvu', 'attack', 'tite', 'front', 'texa', 'tech', 'use', '?', 'an', 'in-depth', 'break', 'film', 'room', '@', 'mattyfbrown', 'ex…']",1066933573905776640
RT : I firmly do not believe Dana Holgorsen is going anywhere. He wants to be here and he wants to build this program #WVU,"['rt', ':', 'i', 'firm', 'believ', 'dana', 'holgorsen', 'go', 'anywher', '.', 'he', 'want', 'want', 'build', 'program', '#', 'wvu']",1066932236220551168
"RT @dphickman1: OU and #WVU combine for 1,372 yards: Sooners aren't legit bc they can't play defense.

Clemson and S. Carolina combine for…","['rt', '@', 'dphickman1', ':', 'ou', '#', 'wvu', 'combin', '1,372', 'yard', ':', 'sooner', ""n't"", 'legit', 'bc', 'ca', ""n't"", 'play', 'defens', '.', 'clemson', 's.', 'carolina', 'combin', 'for…']",1066925955321606144
"West Virginia University Mountaineers 4"" x 17"" Street Sign NCAA #WVU #morgantown ","['west', 'virginia', 'univers', 'mountain', '4', ""''"", 'x', '17', ""''"", 'street', 'sign', 'ncaa', '#', 'wvu', '#', 'morgantown']",1066924522719326208
Dana may be headed down the road.  I know who I would want! @realcoachrod #WVU,"['dana', 'may', 'head', 'road', '.', 'i', 'know', 'i', 'want', '!', '@', 'realcoachrod', '#', 'wvu']",1066922682351042563
"RT : Another very positive post from Oklahoma fans that visited Morgantown for this past weekend's #WVU game 

""I just want…","['rt', ':', 'anoth', 'posit', 'post', 'oklahoma', 'fan', 'visit', 'morgantown', 'past', 'weekend', ""'s"", '#', 'wvu', 'game', ""''"", 'i', 'just', 'want…']",1066922646301040643
 may be headed down the road.  I know who I would want! @realcoachrod #WVU,"['may', 'head', 'road', '.', 'i', 'know', 'i', 'want', '!', '@', 'realcoachrod', '#', 'wvu']",1066922394072334336
RT @itskimwebster: The last couple of weeks as #WVU fans may not have gone the way we would’ve liked them to go but I’m still thankful for…,"['rt', '@', 'itskimwebst', ':', 'the', 'last', 'coupl', 'week', '#', 'wvu', 'fan', 'may', 'gone', 'way', '’', 've', 'like', 'go', 'i', '’', 'm', 'still', 'thank', 'for…']",1066921963388571648
"RT : Join us this Saturday, Dec 1 for our fall concert! It will be in the Gluck Theater in the  at 7:30 pm. Hope…","['rt', ':', 'join', 'u', 'saturday', ',', 'dec', '1', 'fall', 'concert', '!', 'it', 'will', 'gluck', 'theater', '7:30', 'pm', '.', 'hope…']",1066921866252689409
RT : I firmly do not believe Dana Holgorsen is going anywhere. He wants to be here and he wants to build this program #WVU,"['rt', ':', 'i', 'firm', 'believ', 'dana', 'holgorsen', 'go', 'anywher', '.', 'he', 'want', 'want', 'build', 'program', '#', 'wvu']",1066916232669077505
RT @tweber912: I’m pro Dana staying at #WVU ‍♂️,"['rt', '@', 'tweber912', ':', 'i', '’', 'm', 'pro', 'dana', 'stay', '#', 'wvu', '\u200d♂️']",1066915990729039872
RT : Nice grab Wesco! #WVU ,"['rt', ':', 'nice', 'grab', 'wesco', '!', '#', 'wvu']",1066915726567636993
"RT : Another very positive post from Oklahoma fans that visited Morgantown for this past weekend's #WVU game 

""I just want…","['rt', ':', 'anoth', 'posit', 'post', 'oklahoma', 'fan', 'visit', 'morgantown', 'past', 'weekend', ""'s"", '#', 'wvu', 'game', ""''"", 'i', 'just', 'want…']",1066915544123740160
RT : Dana please get rid of Spavital as your OC and go hire Kliff Kingsbury!!! #WVU,"['rt', ':', 'dana', 'pleas', 'get', 'rid', 'spavit', 'oc', 'go', 'hire', 'kliff', 'kingsburi', '!', '!', '!', '#', 'wvu']",1066914440216551424
"RT @ialsohatepitt: Btw, Dana beat the Vegas preseason win total prediction for #WVU (which was 7) AND, he did it with one less opportunity…","['rt', '@', 'ialsohatepitt', ':', 'btw', ',', 'dana', 'beat', 'vega', 'preseason', 'win', 'total', 'predict', '#', 'wvu', '(', '7', ')', 'and', ',', 'one', 'le', 'opportunity…']",1066914027354447872
RT @ialsohatepitt: So glad I only root for #WVU...couldn’t imagine having to be emotionally invested on Sunday’s too.,"['rt', '@', 'ialsohatepitt', ':', 'so', 'glad', 'i', 'root', '#', 'wvu', '...', 'couldn', '’', 't', 'imagin', 'emot', 'invest', 'sunday', '’', 's', '.']",1066913838786846721
RT @ialsohatepitt: So glad I only root for #WVU...couldn’t imagine having to be emotionally invested on Sunday’s too.,"['rt', '@', 'ialsohatepitt', ':', 'so', 'glad', 'i', 'root', '#', 'wvu', '...', 'couldn', '’', 't', 'imagin', 'emot', 'invest', 'sunday', '’', 's', '.']",1066913489187409925
Dana please get rid of Spavital as your OC and go hire Kliff Kingsbury!!! #WVU,"['dana', 'pleas', 'get', 'rid', 'spavit', 'oc', 'go', 'hire', 'kliff', 'kingsburi', '!', '!', '!', '#', 'wvu']",1066913475316891648
So glad I only root for #WVU...couldn’t imagine having to be emotionally invested on Sunday’s too.,"['so', 'glad', 'i', 'root', '#', 'wvu', '...', 'couldn', '’', 't', 'imagin', 'emot', 'invest', 'sunday', '’', 's', '.']",1066913255262748673
"RT : If you are of the opinion that #WVU should be a 10 win team every 4-5 years, Dana did it in 2011 and then 2016. He is on tra…","['rt', ':', 'if', 'opinion', '#', 'wvu', '10', 'win', 'team', 'everi', '4-5', 'year', ',', 'dana', '2011', '2016', '.', 'he', 'tra…']",1066911693769531392
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,"['rt', '@', 'concussconnect', ':', 'ask', 'concuss', 'player', 'can', 'play', 'like', 'ask', 'drunk', 'driver', 'can', 'drive', '.', 'the', 'player', 'will', 'alway', 'want', 'to…']",1066911524936142848
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,"['rt', '@', 'concussconnect', ':', 'ask', 'concuss', 'player', 'can', 'play', 'like', 'ask', 'drunk', 'driver', 'can', 'drive', '.', 'the', 'player', 'will', 'alway', 'want', 'to…']",1066911464072470528
RT : Dana Holgorsen to Texas Tech? Or L'ville? Or Colorado? He would owe #WVU $2.5M if he leaves for another job before Dec. 3…,"['rt', ':', 'dana', 'holgorsen', 'texa', 'tech', '?', 'or', ""l'vill"", '?', 'or', 'colorado', '?', 'he', 'owe', '#', 'wvu', '$', '2.5m', 'leaf', 'anoth', 'job', 'dec.', '3…']",1066911096597024768
#WVU visiting a top uncommitted target tomorrow. Details (VIP) -----&gt; ,"['#', 'wvu', 'visit', 'top', 'uncommit', 'target', 'tomorrow', '.', 'detail', '(', 'vip', ')', '--', '--', '-', '&', 'gt', ';']",1066909863014514688
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,"['rt', '@', 'concussconnect', ':', 'ask', 'concuss', 'player', 'can', 'play', 'like', 'ask', 'drunk', 'driver', 'can', 'drive', '.', 'the', 'player', 'will', 'alway', 'want', 'to…']",1066908985499049986
RT : Get a glimpse of the future and check out #WVU commit Winston Wright Jr's season highlights ,"['rt', ':', 'get', 'glimps', 'futur', 'check', '#', 'wvu', 'commit', 'winston', 'wright', 'jr', ""'s"", 'season', 'highlight']",1066908761489584128
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,"['rt', '@', 'concussconnect', ':', 'ask', 'concuss', 'player', 'can', 'play', 'like', 'ask', 'drunk', 'driver', 'can', 'drive', '.', 'the', 'player', 'will', 'alway', 'want', 'to…']",1066908717336195072
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,"['rt', '@', 'concussconnect', ':', 'ask', 'concuss', 'player', 'can', 'play', 'like', 'ask', 'drunk', 'driver', 'can', 'drive', '.', 'the', 'player', 'will', 'alway', 'want', 'to…']",1066907283735670784
RT : Best Weekend Of My Life #WVU,"['rt', ':', 'best', 'weekend', 'of', 'my', 'life', '#', 'wvu']",1066905535054790656
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,"['rt', '@', 'concussconnect', ':', 'ask', 'concuss', 'player', 'can', 'play', 'like', 'ask', 'drunk', 'driver', 'can', 'drive', '.', 'the', 'player', 'will', 'alway', 'want', 'to…']",1066903762701307904
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,"['rt', '@', 'concussconnect', ':', 'ask', 'concuss', 'player', 'can', 'play', 'like', 'ask', 'drunk', 'driver', 'can', 'drive', '.', 'the', 'player', 'will', 'alway', 'want', 'to…']",1066902961366827008
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,"['rt', '@', 'concussconnect', ':', 'ask', 'concuss', 'player', 'can', 'play', 'like', 'ask', 'drunk', 'driver', 'can', 'drive', '.', 'the', 'player', 'will', 'alway', 'want', 'to…']",1066900986772373504
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,"['rt', '@', 'concussconnect', ':', 'ask', 'concuss', 'player', 'can', 'play', 'like', 'ask', 'drunk', 'driver', 'can', 'drive', '.', 'the', 'player', 'will', 'alway', 'want', 'to…']",1066900911052722176
RT : #WVU WR commit Winston Wright Jr.’s senior season highlights ,"['rt', ':', '#', 'wvu', 'wr', 'commit', 'winston', 'wright', 'jr.', '’', 's', 'senior', 'season', 'highlight']",1066900893684113408
RT : I firmly do not believe Dana Holgorsen is going anywhere. He wants to be here and he wants to build this program #WVU,"['rt', ':', 'i', 'firm', 'believ', 'dana', 'holgorsen', 'go', 'anywher', '.', 'he', 'want', 'want', 'build', 'program', '#', 'wvu']",1066900073672515586
"RT : Join us this Saturday, Dec 1 for our fall concert! It will be in the Gluck Theater in the  at 7:30 pm. Hope…","['rt', ':', 'join', 'u', 'saturday', ',', 'dec', '1', 'fall', 'concert', '!', 'it', 'will', 'gluck', 'theater', '7:30', 'pm', '.', 'hope…']",1066900051161751553
"RT @mistochristopho: When you discuss the top quarterbacks in this 2019 QB class, one name that seems to always be in the conversation?

#W…","['rt', '@', 'mistochristopho', ':', 'when', 'discus', 'top', 'quarterback', '2019', 'qb', 'class', ',', 'one', 'name', 'seem', 'alway', 'convers', '?', '#', 'w…']",1066899353896394752
"#WVU fans, R-E-L-A-X. Within a short period rumors are floating elsewhere, it will happen. Holgs isn’t going to Lub… ","['#', 'wvu', 'fan', ',', 'r-e-l-a-x', '.', 'within', 'short', 'period', 'rumor', 'float', 'elsewher', ',', 'will', 'happen', '.', 'holg', 'isn', '’', 't', 'go', 'lub…']",1066899197520162816
"RT : Had to work yesterday, watched the WVU-Valpo game last night. Seeing some encouraging things. Esa is so much better wh…","['rt', ':', 'had', 'work', 'yesterday', ',', 'watch', 'wvu-valpo', 'game', 'last', 'night', '.', 'see', 'encourag', 'thing', '.', 'esa', 'much', 'better', 'wh…']",1066898558396362754
"Another very positive post from Oklahoma fans that visited Morgantown for this past weekend's #WVU game 

""I just w… ","['anoth', 'posit', 'post', 'oklahoma', 'fan', 'visit', 'morgantown', 'past', 'weekend', ""'s"", '#', 'wvu', 'game', ""''"", 'i', 'just', 'w…']",1066898056631787521
"RT : Our second #Jaguars scouting report for the 2019 NFL Draft. 

@mistochristopho breaks down the tape on #WVU QB Will Gr…","['rt', ':', 'our', 'second', '#', 'jaguar', 'scout', 'report', '2019', 'nfl', 'draft', '.', '@', 'mistochristopho', 'break', 'tape', '#', 'wvu', 'qb', 'will', 'gr…']",1066897913689882624
RT : Dana Holgorsen to Texas Tech? Or L'ville? Or Colorado? He would owe #WVU $2.5M if he leaves for another job before Dec. 3…,"['rt', ':', 'dana', 'holgorsen', 'texa', 'tech', '?', 'or', ""l'vill"", '?', 'or', 'colorado', '?', 'he', 'owe', '#', 'wvu', '$', '2.5m', 'leaf', 'anoth', 'job', 'dec.', '3…']",1066897429398806529
RT : Dana Holgorsen to Texas Tech? Or L'ville? Or Colorado? He would owe #WVU $2.5M if he leaves for another job before Dec. 3…,"['rt', ':', 'dana', 'holgorsen', 'texa', 'tech', '?', 'or', ""l'vill"", '?', 'or', 'colorado', '?', 'he', 'owe', '#', 'wvu', '$', '2.5m', 'leaf', 'anoth', 'job', 'dec.', '3…']",1066897055115870208
"RT : Join us this Saturday, Dec 1 for our fall concert! It will be in the Gluck Theater in the  at 7:30 pm. Hope…","['rt', ':', 'join', 'u', 'saturday', ',', 'dec', '1', 'fall', 'concert', '!', 'it', 'will', 'gluck', 'theater', '7:30', 'pm', '.', 'hope…']",1066896552566898689
"RT @ialsohatepitt: Btw, Dana beat the Vegas preseason win total prediction for #WVU (which was 7) AND, he did it with one less opportunity…","['rt', '@', 'ialsohatepitt', ':', 'btw', ',', 'dana', 'beat', 'vega', 'preseason', 'win', 'total', 'predict', '#', 'wvu', '(', '7', ')', 'and', ',', 'one', 'le', 'opportunity…']",1066896545218510848
"RT @123pleasant: Next Friday, November 30th Jason Leech returns to his old stomping grounds 123 Pleasant Street! Loaded bill with Choppy Op…","['rt', '@', '123pleasant', ':', 'next', 'friday', ',', 'novemb', '30th', 'jason', 'leech', 'return', 'old', 'stomp', 'ground', '123', 'pleasant', 'street', '!', 'load', 'bill', 'choppi', 'op…']",1066896227638407168
RT @tweber912: When I see people talking like they want Rich Rod back at #WVU again....... ,"['rt', '@', 'tweber912', ':', 'when', 'i', 'see', 'peopl', 'talk', 'like', 'want', 'rich', 'rod', 'back', '#', 'wvu', '...', '...', '.']",1066895664469168129
"RT @dphickman1: OU and #WVU combine for 1,372 yards: Sooners aren't legit bc they can't play defense.

Clemson and S. Carolina combine for…","['rt', '@', 'dphickman1', ':', 'ou', '#', 'wvu', 'combin', '1,372', 'yard', ':', 'sooner', ""n't"", 'legit', 'bc', 'ca', ""n't"", 'play', 'defens', '.', 'clemson', 's.', 'carolina', 'combin', 'for…']",1066894982043193344
RT @tweber912: When I see people talking like they want Rich Rod back at #WVU again....... ,"['rt', '@', 'tweber912', ':', 'when', 'i', 'see', 'peopl', 'talk', 'like', 'want', 'rich', 'rod', 'back', '#', 'wvu', '...', '...', '.']",1066894848257638400
C’mon Grizz.......y’all really tellin us that you couldn’t use him in your lineup right now???? Please!!!! #WVU… ,"['c', '’', 'mon', 'grizz', '...', '...', '.y', '’', 'realli', 'tellin', 'u', 'couldn', '’', 't', 'use', 'lineup', 'right', 'now', '?', '?', '?', '?', 'pleas', '!', '!', '!', '!', '#', 'wvu…']",1066893739212328961
"RT : Join us this Saturday, Dec 1 for our fall concert! It will be in the Gluck Theater in the  at 7:30 pm. Hope…","['rt', ':', 'join', 'u', 'saturday', ',', 'dec', '1', 'fall', 'concert', '!', 'it', 'will', 'gluck', 'theater', '7:30', 'pm', '.', 'hope…']",1066893293735329792
RT : Those #WVU boys. ,"['rt', ':', 'those', '#', 'wvu', 'boy', '.']",1066893079280533505
"RT : When #WVU fans complain about being ""mediocre"". You are one of 33 schools and somehow should be better?? ","['rt', ':', 'when', '#', 'wvu', 'fan', 'complain', '``', 'mediocr', ""''"", '.', 'you', 'one', '33', 'school', 'somehow', 'better', '?', '?']",1066892407223058432
Best Weekend Of My Life #WVU,"['best', 'weekend', 'of', 'my', 'life', '#', 'wvu']",1066892378521432064
"When #WVU fans complain about being ""mediocre"". You are one of 33 schools and somehow should be better?? ","['when', '#', 'wvu', 'fan', 'complain', '``', 'mediocr', ""''"", '.', 'you', 'one', '33', 'school', 'somehow', 'better', '?', '?']",1066891717809500166
RT @jnpheen: THANK YOU to all the seniors and the work you've put in for West Virginia University #HailWV #WVU ,"['rt', '@', 'jnpheen', ':', 'thank', 'you', 'senior', 'work', 've', 'put', 'west', 'virginia', 'univers', '#', 'hailwv', '#', 'wvu']",1066890852436451329
"Join us this Saturday, Dec 1 for our fall concert! It will be in the Gluck Theater in the  at 7:30 pm.… ","['join', 'u', 'saturday', ',', 'dec', '1', 'fall', 'concert', '!', 'it', 'will', 'gluck', 'theater', '7:30', 'pm.…']",1066890447988162561
RT : I firmly do not believe Dana Holgorsen is going anywhere. He wants to be here and he wants to build this program #WVU,"['rt', ':', 'i', 'firm', 'believ', 'dana', 'holgorsen', 'go', 'anywher', '.', 'he', 'want', 'want', 'build', 'program', '#', 'wvu']",1066890287996432385
RT @tweber912: When I see people talking like they want Rich Rod back at #WVU again....... ,"['rt', '@', 'tweber912', ':', 'when', 'i', 'see', 'peopl', 'talk', 'like', 'want', 'rich', 'rod', 'back', '#', 'wvu', '...', '...', '.']",1066890216315731970
"RT @ialsohatepitt: Btw, Dana beat the Vegas preseason win total prediction for #WVU (which was 7) AND, he did it with one less opportunity…","['rt', '@', 'ialsohatepitt', ':', 'btw', ',', 'dana', 'beat', 'vega', 'preseason', 'win', 'total', 'predict', '#', 'wvu', '(', '7', ')', 'and', ',', 'one', 'le', 'opportunity…']",1066889688085073922
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,"['rt', '@', 'concussconnect', ':', 'ask', 'concuss', 'player', 'can', 'play', 'like', 'ask', 'drunk', 'driver', 'can', 'drive', '.', 'the', 'player', 'will', 'alway', 'want', 'to…']",1066888947492683777
"RT @ialsohatepitt: Btw, Dana beat the Vegas preseason win total prediction for #WVU (which was 7) AND, he did it with one less opportunity…","['rt', '@', 'ialsohatepitt', ':', 'btw', ',', 'dana', 'beat', 'vega', 'preseason', 'win', 'total', 'predict', '#', 'wvu', '(', '7', ')', 'and', ',', 'one', 'le', 'opportunity…']",1066888878219505664
"RT @ialsohatepitt: Btw, Dana beat the Vegas preseason win total prediction for #WVU (which was 7) AND, he did it with one less opportunity…","['rt', '@', 'ialsohatepitt', ':', 'btw', ',', 'dana', 'beat', 'vega', 'preseason', 'win', 'total', 'predict', '#', 'wvu', '(', '7', ')', 'and', ',', 'one', 'le', 'opportunity…']",1066888586291642369
RT : Get a glimpse of the future and check out #WVU commit Winston Wright Jr's season highlights ,"['rt', ':', 'get', 'glimps', 'futur', 'check', '#', 'wvu', 'commit', 'winston', 'wright', 'jr', ""'s"", 'season', 'highlight']",1066888466515050498
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,"['rt', '@', 'concussconnect', ':', 'ask', 'concuss', 'player', 'can', 'play', 'like', 'ask', 'drunk', 'driver', 'can', 'drive', '.', 'the', 'player', 'will', 'alway', 'want', 'to…']",1066887555398828032
RT : I firmly do not believe Dana Holgorsen is going anywhere. He wants to be here and he wants to build this program #WVU,"['rt', ':', 'i', 'firm', 'believ', 'dana', 'holgorsen', 'go', 'anywher', '.', 'he', 'want', 'want', 'build', 'program', '#', 'wvu']",1066886236869197824
"RT @ialsohatepitt: Btw, Dana beat the Vegas preseason win total prediction for #WVU (which was 7) AND, he did it with one less opportunity…","['rt', '@', 'ialsohatepitt', ':', 'btw', ',', 'dana', 'beat', 'vega', 'preseason', 'win', 'total', 'predict', '#', 'wvu', '(', '7', ')', 'and', ',', 'one', 'le', 'opportunity…']",1066886215083978753
"RT @ialsohatepitt: Btw, Dana beat the Vegas preseason win total prediction for #WVU (which was 7) AND, he did it with one less opportunity…","['rt', '@', 'ialsohatepitt', ':', 'btw', ',', 'dana', 'beat', 'vega', 'preseason', 'win', 'total', 'predict', '#', 'wvu', '(', '7', ')', 'and', ',', 'one', 'le', 'opportunity…']",1066885673347624961
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,"['rt', '@', 'concussconnect', ':', 'ask', 'concuss', 'player', 'can', 'play', 'like', 'ask', 'drunk', 'driver', 'can', 'drive', '.', 'the', 'player', 'will', 'alway', 'want', 'to…']",1066884679612153857
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,"['rt', '@', 'concussconnect', ':', 'ask', 'concuss', 'player', 'can', 'play', 'like', 'ask', 'drunk', 'driver', 'can', 'drive', '.', 'the', 'player', 'will', 'alway', 'want', 'to…']",1066884552713519106
"RT @ialsohatepitt: Btw, Dana beat the Vegas preseason win total prediction for #WVU (which was 7) AND, he did it with one less opportunity…","['rt', '@', 'ialsohatepitt', ':', 'btw', ',', 'dana', 'beat', 'vega', 'preseason', 'win', 'total', 'predict', '#', 'wvu', '(', '7', ')', 'and', ',', 'one', 'le', 'opportunity…']",1066884331275198465
RT : Dana Holgorsen to Texas Tech? Or L'ville? Or Colorado? He would owe #WVU $2.5M if he leaves for another job before Dec. 3…,"['rt', ':', 'dana', 'holgorsen', 'texa', 'tech', '?', 'or', ""l'vill"", '?', 'or', 'colorado', '?', 'he', 'owe', '#', 'wvu', '$', '2.5m', 'leaf', 'anoth', 'job', 'dec.', '3…']",1066883593920761858
RT : I firmly do not believe Dana Holgorsen is going anywhere. He wants to be here and he wants to build this program #WVU,"['rt', ':', 'i', 'firm', 'believ', 'dana', 'holgorsen', 'go', 'anywher', '.', 'he', 'want', 'want', 'build', 'program', '#', 'wvu']",1066883531887050752
RT @tweber912: When I see people talking like they want Rich Rod back at #WVU again....... ,"['rt', '@', 'tweber912', ':', 'when', 'i', 'see', 'peopl', 'talk', 'like', 'want', 'rich', 'rod', 'back', '#', 'wvu', '...', '...', '.']",1066882973084065792
"RT : If you put #WVU LB David Long in with the five finalists for the Butkus Award (so six players total), Long would rank 2n…","['rt', ':', 'if', 'put', '#', 'wvu', 'lb', 'david', 'long', 'five', 'finalist', 'butkus', 'award', '(', 'six', 'player', 'total', ')', ',', 'long', 'rank', '2n…']",1066882726861639682
   #Alabama Offensive Coordinator Mike Locksley Athletic Director would be… ,"['#', 'alabama', 'offens', 'coordin', 'mike', 'locksley', 'athlet', 'director', 'be…']",1066882340717248512
"RT : If you put #WVU LB David Long in with the five finalists for the Butkus Award (so six players total), Long would rank 2n…","['rt', ':', 'if', 'put', '#', 'wvu', 'lb', 'david', 'long', 'five', 'finalist', 'butkus', 'award', '(', 'six', 'player', 'total', ')', ',', 'long', 'rank', '2n…']",1066881482998902784
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,"['rt', '@', 'concussconnect', ':', 'ask', 'concuss', 'player', 'can', 'play', 'like', 'ask', 'drunk', 'driver', 'can', 'drive', '.', 'the', 'player', 'will', 'alway', 'want', 'to…']",1066881472659890177
RT @tweber912: When I see people talking like they want Rich Rod back at #WVU again....... ,"['rt', '@', 'tweber912', ':', 'when', 'i', 'see', 'peopl', 'talk', 'like', 'want', 'rich', 'rod', 'back', '#', 'wvu', '...', '...', '.']",1066881318653476864
I firmly do not believe Dana Holgorsen is going anywhere. He wants to be here and he wants to build this program #WVU,"['i', 'firm', 'believ', 'dana', 'holgorsen', 'go', 'anywher', '.', 'he', 'want', 'want', 'build', 'program', '#', 'wvu']",1066880195662094336
"RT : #WVU quarterback Will Grier is honored here on Senior Day:

“This place is home and I’ve given my life to this place an…","['rt', ':', '#', 'wvu', 'quarterback', 'will', 'grier', 'honor', 'senior', 'day', ':', '“', 'this', 'place', 'home', 'i', '’', 've', 'given', 'life', 'place', 'an…']",1066880107577569283
"RT : #WVU defensive lineman Reese Donahue on senior William Crest: ""I want to be like Will Crest because he’s such a phenomenal…","['rt', ':', '#', 'wvu', 'defens', 'lineman', 'rees', 'donahu', 'senior', 'william', 'crest', ':', '``', 'i', 'want', 'like', 'will', 'crest', '’', 's', 'phenomenal…']",1066879929235722240
