Text,sentiment polarity,sentiment subjectivity,tweet ID
"RT : VIP Exclusive via @mikecasazza -  on  at #WVU, what he's heard about other schools' interest an…",-0.125,0.375,1067415360893345793
RT @bradhowe07: NEW EPISODE: The disappointment from Friday’s loss to Oklahoma will linger within Mountaineer Nation for a long time. We di…,-0.17121212121212123,0.41818181818181815,1067414714760744960
"VIP Exclusive via @mikecasazza -  on  at #WVU, what he's heard about other schools' intere… ",-0.125,0.375,1067413989536219137
Aerial photos courtesy of  showing the progress to The Aquatic and Track Center at Mylan Park… ,-0.1,0.1,1067412829052067841
"#WVU v Rider Wednesday night       

“The Broncs have all five starters back from last year's team that won 22 game… ",0.0,0.03333333333333333,1067411114462461952
"RT : #WVU defensive lineman Reese Donahue on senior William Crest: ""I want to be like Will Crest because he’s such a phenomenal…",0.0,0.5,1067409661148696577
RT @bhertzel: THE TRUTH HERTZ Holgorsen isn't going anywhere... yet #wvu #BGN  via ,0.0,0.0,1067407968633847810
THE TRUTH HERTZ Holgorsen isn't going anywhere... yet #wvu #BGN  via ,0.0,0.0,1067407508585754624
"HERTZEL COLUMN: No reason right now for Holgorsen to think about going elsewhere #wvu 
 | HE… ",0.2857142857142857,0.5357142857142857,1067407023409639424
"Two decades ago today, Marc Bulger and Mountaineers laid an avalanche of points on Backyard Brawlrival Pitt. #wvu… ",0.0,0.0,1067405975387283457
How did former #WVU stars fare in the NFL this week? Here's this week's wrap up---&gt;  ,0.0,0.0,1067402662683897857
RT @rivalskeenan: #WVU DL commit Jalen Thornton. ,0.0,0.0,1067400727327318017
"RT : Jalen Bridges, the #3 recruit of the 2020 class in WV, told me earlier this evening he recently went on a visit to Cincinn…",0.0,0.375,1067400074588753920
"RT : Jalen Bridges, the #3 recruit of the 2020 class in WV, told me earlier this evening he recently went on a visit to Cincinn…",0.0,0.375,1067398614601871360
"RT : Jalen Bridges, the #3 recruit of the 2020 class in WV, told me earlier this evening he recently went on a visit to Cincinn…",0.0,0.375,1067385695499665409
RT @bradhowe07: NEW EPISODE: The disappointment from Friday’s loss to Oklahoma will linger within Mountaineer Nation for a long time. We di…,-0.17121212121212123,0.41818181818181815,1067382354120007680
RT @bradhowe07: NEW EPISODE: The disappointment from Friday’s loss to Oklahoma will linger within Mountaineer Nation for a long time. We di…,-0.17121212121212123,0.41818181818181815,1067381703428186112
The PRT is running on a normal schedule (Tue Nov 27 06:30:39 2018). #wvuprt #wvu #prt,0.15,0.6499999999999999,1067381279325372416
"20 years ago (11/27/98): #WVU routs #Pitt, 52-14. #H2P ",0.0,0.0,1067376936001904642
The Film Room: West Virginia Mountaineers - Oklahoma Sooners  #WVU #BGN ,0.0,0.0,1067372590598168577
"RT : Jalen Bridges, the #3 recruit of the 2020 class in WV, told me earlier this evening he recently went on a visit to Cincinn…",0.0,0.375,1067371754505547776
RT : #WVU football bowl projections after the end of the regular season .... ,0.0,0.07692307692307693,1067364293476343808
NCAA Die-Cut Window Decal #WVU ,0.0,0.0,1067332235102232577
If you think these touts bet their games you need look no further than @pregame Ken Thomson who released #WVU -3.5… ,0.0,0.5,1067314802496757761
"RT : #WVU defensive lineman Reese Donahue on senior William Crest: ""I want to be like Will Crest because he’s such a phenomenal…",0.0,0.5,1067304899434741761
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,-0.5,1.0,1067303367272210432
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,-0.5,1.0,1067297205529255936
RT @tweber912: When I see people talking like they want Rich Rod back at #WVU again....... ,0.1875,0.375,1067295943563927553
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,-0.5,1.0,1067282726238257152
"RT : Looking back already, that Oklahoma game stings but that Ok St game really really stings. #WVU",-0.020000000000000007,0.3,1067280521586241536
"RT : Jalen Bridges, the #3 recruit of the 2020 class in WV, told me earlier this evening he recently went on a visit to Cincinn…",0.0,0.375,1067279277136187392
"RT : Another very positive post from Oklahoma fans that visited Morgantown for this past weekend's #WVU game 

""I just want…",-0.11818181818181818,0.45303030303030306,1067278512594305024
RT @jflow41: These youngin battle it out in the G league tomorrow  #wvu  ,0.0,0.0,1067275038125101056
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,-0.5,1.0,1067274568967032833
"RT : Jalen Bridges, the #3 recruit of the 2020 class in WV, told me earlier this evening he recently went on a visit to Cincinn…",0.0,0.375,1067272150577491968
"RT : Jalen Bridges, the #3 recruit of the 2020 class in WV, told me earlier this evening he recently went on a visit to Cincinn…",0.0,0.375,1067269589090869248
RT @jflow41: These youngin battle it out in the G league tomorrow  #wvu  ,0.0,0.0,1067269459096813568
RT : The AUDACITY of these @espn announcers going out of their way to bash the Big 12WVU vs OU game and explain why they don’t…,-0.2,0.25,1067267284153106432
@jason1040 @ialsohatepitt I’m so glad to hear that someone else suffers from the same heartache.  #Saturdays make o… ,-0.033333333333333326,0.6083333333333333,1067267260643983360
The AUDACITY of these @espn announcers going out of their way to bash the Big 12WVU vs OU game and explain why they… ,-0.2,0.25,1067266720853880832
Tough hearing #WVU getting ripped on #MNF for our lack of defense against #Oklahoma.,-0.3888888888888889,0.8333333333333334,1067266621876641792
You can always tell how well the Mountaineers play based on how messed up Dana Holgorsen’s hair is by the end of th… ,0.0,0.0,1067265654062047232
"@davidsilkenat Yes . But can you demand 26.6m$ per year from TV for the rights to broadcast your history classes ? 
#WVU",0.0,0.0,1067263919184666624
Elite Pint Glasses (4) | #WVU #Mountaineers 16 oz. Mixing Glasses - Set of 4 ,0.0,0.0,1067263000896331776
" There are 129 schools in Div 1.
Lowest ranking (4 versions at  has… ",0.0,0.0,1067261935186530304
"RT @mattdribble: I know we’ve probably slid too far now at 4th in the Big 12, but you can’t tell me that a WVU vs Washington state, Holgors…",0.05,0.55,1067260100010786816
"  Years ago, #WVUFootball coach Jim Carlen got  #WVU into the Peach Bowl when there w… ",0.0,0.0,1067259860398551041
"PASSING YARDS
TENNESSEE 
M. Mariota
16-16, 237 YDS, 2 TD
#WVU 
He’s perfect through 3Q",1.0,1.0,1067259267303030784
 #WVU the 141st best basketball team in D1 . ,1.0,0.3,1067258241170776064
The PRT is closed (Mon Nov 26 22:15:47 2018). #wvuprt #wvu #prt,0.0,0.0,1067256708211400704
"Romaine Lettuce hostage crisis day 7 is over . Rescued by common sense. 
#CDC 
Most of America can now eat a salad… ",0.1,0.5,1067256571921686528
Get a full year of top notch #WVU team and recruiting coverage and a FREE $99 gift card to get Mountaineers gear of… ,0.4166666666666667,0.6166666666666667,1067256160636551169
#WVU coaches stopping in to see a WR tomorrow; Holgorsen coming next week (VIP).... ,0.0,0.0,1067255440558280704
RT @bradhowe07: NEW EPISODE: The disappointment from Friday’s loss to Oklahoma will linger within Mountaineer Nation for a long time. We di…,-0.17121212121212123,0.41818181818181815,1067254924914900992
"RT : Jalen Bridges, the #3 recruit of the 2020 class in WV, told me earlier this evening he recently went on a visit to Cincinn…",0.0,0.375,1067254296176136193
RT @bradhowe07: NEW EPISODE: The disappointment from Friday’s loss to Oklahoma will linger within Mountaineer Nation for a long time. We di…,-0.17121212121212123,0.41818181818181815,1067253718440206337
"RT : Jalen Bridges, the #3 recruit of the 2020 class in WV, told me earlier this evening he recently went on a visit to Cincinn…",0.0,0.375,1067253534540869635
"RT : Jalen Bridges, the #3 recruit of the 2020 class in WV, told me earlier this evening he recently went on a visit to Cincinn…",0.0,0.375,1067253471617921024
A little college basketball recruiting news for you on this Monday night #WVU ,-0.1875,0.5,1067253054209228801
"RT : Leaving work and know that traffic will be slow. Then fill that time with our recap of #OU big time road win over #WVU 

#…",0.16666666666666666,0.3,1067252977226924034
"Jalen Bridges, the #3 recruit of the 2020 class in WV, told me earlier this evening he recently went on a visit to… ",0.0,0.375,1067252462376108033
NEW EPISODE: The disappointment from Friday’s loss to Oklahoma will linger within Mountaineer Nation for a long tim… ,-0.17121212121212123,0.41818181818181815,1067250904645148678
RT @tweber912: I’m pro Dana staying at #WVU ‍♂️,0.0,0.0,1067250082372878337
"RT : He was once committed to #WVU in high school, and now this JUCO DB is discussing options with the Mountaineer coaches…",0.16,0.5399999999999999,1067248724282433537
RT @rivalskeenan: #WVU DL commit Jalen Thornton. ,0.0,0.0,1067247106669379584
"#NPR #Reveal -  The Center for Investigative Reporting . 
Check out the pod cast re the fires in California. 
You w… ",-0.1,0.1,1067246433680666624
Another coaching visit set for Friday night for #WVU (VIP).... ,0.0,0.0,1067246173558312961
RT : Why am I crying right now  #Wvu #hailwv ,0.042857142857142844,0.5678571428571428,1067245527761412097
"#California has 58 counties. 
#WestVirginia has 55 counties.
#WVU",0.0,0.0,1067245361029398530
Get a full year of top notch #WVU team and recruiting coverage and a FREE $99 gift card to get Mountaineers gear of… ,0.4166666666666667,0.6166666666666667,1067244389867683840
#WVU DL commit Jalen Thornton. ,0.0,0.0,1067243659656081408
"RT : 
New article OUT NOW!! Go give it a read and us know what you think! What will WVU do? Will Dan…",0.26633522727272724,0.45454545454545453,1067243300179111936
"""Satin Etched"" Pint Glasses (4) | #WVU #Mountaineers 16 oz. Mixing Glasses - Set of 4 ",0.0,0.0,1067241614425423873
RT : Giving thanks for Don Wilcox of the  via   #WVU  ,0.2,0.2,1067241216520200192
RT @jflow41: These youngin battle it out in the G league tomorrow  #wvu  ,0.0,0.0,1067240997967532033
"RT : Another very positive post from Oklahoma fans that visited Morgantown for this past weekend's #WVU game 

""I just want…",-0.11818181818181818,0.45303030303030306,1067239930173292544
"RT : 
New article OUT NOW!! Go give it a read and us know what you think! What will WVU do? Will Dan…",0.26633522727272724,0.45454545454545453,1067239503927173121
"RT @ialsohatepitt: Btw, Dana beat the Vegas preseason win total prediction for #WVU (which was 7) AND, he did it with one less opportunity…",0.21111111111111114,0.4055555555555555,1067238332596461568
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,-0.5,1.0,1067235089715789826
Get a FREE $99 gift card to use toward #WVU gear if you sign up for a new annual subscription to . A… ,0.2681818181818182,0.6272727272727273,1067233663174279168
"I can play the college edition
Holgorsen goes for it on 4th down instead of kickin FG
Grier fumbles and recovered f… ",-0.15555555555555559,0.2888888888888889,1067232877648203777
"RT : #CFB Total QBR week 14

Kyler Murray #Sooners 96.1
Tua Tagovailoa #Bama 95.9
Jake Fromm #UGA 86.1
Dwayne Haskins #OhioSta…",0.0,0.75,1067232594335428608
 So I guess you just don’t like Morgantown #WestVirginia #WVU and 30000 students and you will never ope… ,0.0,0.0,1067232519265943553
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,-0.5,1.0,1067232107649470464
"RT : Board game night is about to start! Bring your friends and come chill out with a beer in our back room! 

#morgantown #game…",-0.25,0.2,1067232030562402304
"RT @123pleasant: Metal heads unite at 123 Pleasant Street Saturday, December 22nd for Winter Solstice! Mountain Sludge Revival, Hovel, and…",0.9166666666666666,0.9666666666666667,1067231938006720512
"Classic . 
#WVU ",0.16666666666666666,0.16666666666666666,1067231396131991553
"RT @ialsohatepitt: Btw, Dana beat the Vegas preseason win total prediction for #WVU (which was 7) AND, he did it with one less opportunity…",0.21111111111111114,0.4055555555555555,1067231324287713280
WATCH: #WVU commit Winston Wright's Senior Highlights.... ,0.0,0.0,1067229016325857280
"RT : 30 years ago (11/26/88): #RobertMorris upsets #WVU, 75-67. #ColonialPride ",0.0,0.0,1067228469698928641
RT @tweber912: When I see people talking like they want Rich Rod back at #WVU again....... ,0.1875,0.375,1067228227213627392
- Elite Beer Pitcher | #WVU #Mountaineers 60 oz. Glass Pitcher ,0.0,0.0,1067225253384986624
These youngin battle it out in the G league tomorrow  #wvu  ,0.0,0.0,1067225154009399296
RT : This shirt is awesome  #WVU #HornsDown,1.0,1.0,1067224306575450112
RT : #WVU football commit closes out his HS career ,0.0,0.0,1067224055575646208
"30 years ago (11/26/88): #RobertMorris upsets #WVU, 75-67. #ColonialPride ",0.0,0.0,1067223550765998080
"Metal heads unite at 123 Pleasant Street Saturday, December 22nd for Winter Solstice! Mountain Sludge Revival, Hove… ",0.9166666666666666,0.9666666666666667,1067223525524684801
#WVU #wvufootball more shakeup in college football? ,0.5,0.5,1067223210175983617
RT @tweber912: When I see people talking like they want Rich Rod back at #WVU again....... ,0.1875,0.375,1067222875092992000
"RT : 
New article OUT NOW!! Go give it a read and us know what you think! What will WVU do? Will Dan…",0.26633522727272724,0.45454545454545453,1067222809536053249
This shirt is awesome  #WVU #HornsDown,1.0,1.0,1067222139542142976
.@mikecasazza with three things he thinks and three things he knows about #WVU football (and what's to come) after… ,0.0,0.0,1067221469258747904
#WVU TE Trevon Wesco (@twesco12) has been a bigger part of the Mountaineers passing attack and has shown some nice… ,0.0,0.5,1067221469178953728
"RT : 
New article OUT NOW!! Go give it a read and us know what you think! What will WVU do? Will Dan…",0.26633522727272724,0.45454545454545453,1067221052827336704
How did #WVU players grade out against Oklahoma according to ? Who finished at the top on both sides of… ,0.5,0.5,1067220848480829440
#WVU coaches stopping in to see a WR tomorrow; Holgorsen coming next week (VIP).... ,0.0,0.0,1067220377313648643
"RT : 
New article OUT NOW!! Go give it a read and us know what you think! What will WVU do? Will Dan…",0.26633522727272724,0.45454545454545453,1067219255165415424
RT @tweber912: When I see people talking like they want Rich Rod back at #WVU again....... ,0.1875,0.375,1067218108815945728
"
New article OUT NOW!! Go give it a read and us know what you think! What will WVU do? Will… ",0.26633522727272724,0.45454545454545453,1067217017646866432
"RT @mattdribble: I know we’ve probably slid too far now at 4th in the Big 12, but you can’t tell me that a WVU vs Washington state, Holgors…",0.05,0.55,1067216343815069698
"From #ESPN 
“Oklahoma-West Virginia: 3.4 Overnight on ESPN!

- ESPN’s Highest-Rated Friday Game Since 2010 (89 game… ",-0.4,0.4,1067216258939138048
RT @tweber912: I’m pro Dana staying at #WVU ‍♂️,0.0,0.0,1067216037379219456
RT @tweber912: I’m pro Dana staying at #WVU ‍♂️,0.0,0.0,1067215539741839360
"If this happens , this will be the best #CFBPlayoff to date. #WVU ",1.0,0.3,1067214980406304770
"I know we’ve probably slid too far now at 4th in the Big 12, but you can’t tell me that a WVU vs Washington state,… ",0.05,0.55,1067214600750448640
RT : Thankful to get back to my #Mountaineer roots this holiday weekend. Also thankful for the great response you all have given t…,0.4,0.375,1067213580704120833
"RT : Board game night is about to start! Bring your friends and come chill out with a beer in our back room! 

#morgantown #game…",-0.25,0.2,1067213288210087936
"Bob Stoops will coach again . 
#tOSU 
Especially after he sees Les and Mack back in the game . 
#WVU",-0.13333333333333333,0.4666666666666666,1067213109281083392
Board game night is about to start! Bring your friends and come chill out with a beer in our back room!… ,-0.25,0.2,1067212622406270976
#WVU Themed Drinking Device ,0.0,0.0,1067211432192868358
RT : Thankful to get back to my #Mountaineer roots this holiday weekend. Also thankful for the great response you all have given t…,0.4,0.375,1067211408373358592
RT : Thankful to get back to my #Mountaineer roots this holiday weekend. Also thankful for the great response you all have given t…,0.4,0.375,1067211272117264384
I love my dream  #WVU ,0.5,0.6,1067209878106791938
RT : Get a FREE $99 gift card to use toward #WVU gear if you sign up for a new annual subscription to . A per…,0.2681818181818182,0.6272727272727273,1067208992055713792
Get a FREE $99 gift card to use toward #WVU gear if you sign up for a new annual subscription to . A… ,0.2681818181818182,0.6272727272727273,1067208394854023169
Classic Cutz Barbershop 3 Great locations 2001 University Ave 304-381-2483 and 217-219 Wall Street Morgantown Wv… ,0.48333333333333334,0.4583333333333333,1067206950696468480
RT : Thankful to get back to my #Mountaineer roots this holiday weekend. Also thankful for the great response you all have given t…,0.4,0.375,1067205522376527872
RT @ryneolsen: “Pass Interference but it can’t be called because it’s the last play of the game”- Announcer. I’m not sure what that means?…,-0.21666666666666667,0.4518518518518519,1067205005369839618
"If Dana Holgorsen leaves, would you take Rich Rodriguez back as head coach? He needs a job and our program was pret… ",0.1875,0.375,1067202944901234688
RT : Giving thanks for Don Wilcox of the  via   #WVU  ,0.2,0.2,1067202284499681281
RT : Thankful to get back to my #Mountaineer roots this holiday weekend. Also thankful for the great response you all have given t…,0.4,0.375,1067202044585492480
"RT : #CFB Total QBR week 14

Kyler Murray #Sooners 96.1
Tua Tagovailoa #Bama 95.9
Jake Fromm #UGA 86.1
Dwayne Haskins #OhioSta…",0.0,0.75,1067202026982002689
RT @meadoz:  Since 1909 #WVU is 662-437-41 all time (58%). Dana Holgerson is 61-40 (60%). Without Dana WVU is 601-397-41 (57.8…,0.0,0.0,1067201440429543424
Playing my third show in this theater #soundofmusicontour #morgantownwv #wvu #wvumountaineers @ WVU Creative Arts C… ,0.25,0.5,1067201327573422080
"RT : Leaving work and know that traffic will be slow. Then fill that time with our recap of #OU big time road win over #WVU 

#…",0.16666666666666666,0.3,1067199097474568193
Some very interesting information on #WVU coaches in regards to contracts and the ongoing coaching carousel (VIP)..… ,0.65,0.65,1067198817362214913
RT @smcave: E.Moore Hall is holiday ready! Stop by  Quiet place to study too! #WVU ,0.125,0.41666666666666663,1067197866190536706
I love West Virginia and love our fans but some of you are so far out of touch with reality it’s frightening. #wvu #mountaineerpride,0.15000000000000002,0.8,1067197620907585538
"RT : Looking back already, that Oklahoma game stings but that Ok St game really really stings. #WVU",-0.020000000000000007,0.3,1067197373456281601
#WVU won’t be playing for a conference title this weekend but where will it be bowling? That and a lot more in this… ,0.5,0.5,1067192852940292096
Get a FREE $99 gift card to use toward #WVU gear if you sign up for a new annual subscription to . A… ,0.2681818181818182,0.6272727272727273,1067190900776939520
Leaving work and know that traffic will be slow. Then fill that time with our recap of #OU big time road win over… ,0.16666666666666666,0.3,1067190009399103491
Analysis: Disappointment for West Virginia? ☕ -  #wvu,-0.6,0.4,1067189569735573504
I lost my virginity to my brothers best friend over break . #Wvu,1.0,0.3,1067189129786593281
RT : Thankful to get back to my #Mountaineer roots this holiday weekend. Also thankful for the great response you all have given t…,0.4,0.375,1067188545880842240
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,-0.5,1.0,1067188306465587200
RT @ialsohatepitt: So glad I only root for #WVU...couldn’t imagine having to be emotionally invested on Sunday’s too.,0.16666666666666666,0.8833333333333333,1067184290461622274
"RT : Another very positive post from Oklahoma fans that visited Morgantown for this past weekend's #WVU game 

""I just want…",-0.11818181818181818,0.45303030303030306,1067183168015478790
RT : Thankful to get back to my #Mountaineer roots this holiday weekend. Also thankful for the great response you all have given t…,0.4,0.375,1067180111365959680
RT : My colleague @bigahickey provides the most exciting bowl possibilities for #WVU —plus a few that are uninspiring. ,0.20000000000000004,0.46666666666666673,1067178077279670272
RT : Coaching news updates that #WVU fans will want to know (VIP)....  ,0.0,0.0,1067177296778469381
RT : The regular season finale was entertaining to say the least #WVU ,0.06666666666666667,0.39230769230769225,1067177110710771713
RT : The regular season finale was entertaining to say the least #WVU ,0.06666666666666667,0.39230769230769225,1067176977617100801
The regular season finale was entertaining to say the least #WVU ,0.06666666666666667,0.39230769230769225,1067176820821368832
"Elite Pint Glasses, Coasters &amp; Bottle Opener Set | #WVU #Mountaineers #Beer Drinkers Gift Set ",0.0,0.0,1067176473633742848
RT : My colleague @bigahickey provides the most exciting bowl possibilities for #WVU —plus a few that are uninspiring. ,0.20000000000000004,0.46666666666666673,1067176052739461120
RT : My colleague @bigahickey provides the most exciting bowl possibilities for #WVU —plus a few that are uninspiring. ,0.20000000000000004,0.46666666666666673,1067175936636960769
RT : Thankful to get back to my #Mountaineer roots this holiday weekend. Also thankful for the great response you all have given t…,0.4,0.375,1067174306743050247
Thank you for nominating  for the #BOM contest! Vote through December 10 for Best Sports Bar &amp; Best Wings… ,1.0,0.3,1067173465478914053
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,-0.5,1.0,1067172666791133190
RT @tweber912: I’m pro Dana staying at #WVU ‍♂️,0.0,0.0,1067170983532990464
 As a proud alum of #WVU I will@always consider Morgantown home. Thank you Seniors!  #HailWV,1.0,1.0,1067170444250439680
RT @mikecasazza: The #WVU quarterback was impressed by what he saw Friday night ... but he'd seen it before from his Oklahoma counterpart.…,1.0,1.0,1067170091329040384
My colleague @bigahickey provides the most exciting bowl possibilities for #WVU —plus a few that are uninspiring.… ,0.20000000000000004,0.46666666666666673,1067169933304520706
"RT : Another very positive post from Oklahoma fans that visited Morgantown for this past weekend's #WVU game 

""I just want…",-0.11818181818181818,0.45303030303030306,1067168733217591301
#WVU Elite Pint Glasses (2) | #WVU #Mountaineers 16 oz. Beer Pints - Set of 2 ,0.0,0.0,1067168659985100801
"RT @ialsohatepitt: Btw, Dana beat the Vegas preseason win total prediction for #WVU (which was 7) AND, he did it with one less opportunity…",0.21111111111111114,0.4055555555555555,1067168208602480645
CYBER MONDAY SPECIAL! Sign up for a new annual subscription to  and get a $99 gift card to the store… ,0.29139610389610393,0.512987012987013,1067165816477618177
Who all got into the game for #WVU and how many snaps against Oklahoma? We break it down position by position in ou… ,-0.018518518518518535,0.3962962962962963,1067165522830217220
"Boelter Brands NCAA Unisex Satin Etch Pint Glass Set (Pack of 2), 16-Ounce #WVU ",0.0,0.0,1067164861904445440
"RT : Monday night is SIN at IHT - University Town Centre! Late Night Happy Hour (9-11pm) featuring $1 off WV drafts, wine &amp; s…",0.25,0.8,1067163684886188033
RT : Thankful to get back to my #Mountaineer roots this holiday weekend. Also thankful for the great response you all have given t…,0.4,0.375,1067162848898531328
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,-0.5,1.0,1067162488901328898
"RT : Who knows about any of this Dana #WVU talk. It's the time of the year. But imagine a smart, young, dynamic coach like Matt…",0.10476190476190476,0.40317460317460324,1067162276514418689
Thankful to get back to my #Mountaineer roots this holiday weekend. Also thankful for the great response you all ha… ,0.4,0.375,1067162168666263552
"With Kliff Kingsbury out at Texas Tech, does Holgorsen bolt? #WVU",0.0,0.0,1067162153961050112
"RT : A quarterback i’ll tell my grandkids about.. Thank you for the memories @willgrier_ #ForeverAMountaineer #WVU 

(Photos: @…",0.0,0.0,1067161356024115206
"RT @mistochristopho: When you discuss the top quarterbacks in this 2019 QB class, one name that seems to always be in the conversation?

#W…",0.5,0.5,1067161178118471680
RT @iananderson1215: Being a mountaineer fan and a Jags fan I'm definitely bias but this is what I and many others are hoping to see at nex…,0.25,0.5,1067160681647153152
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,-0.5,1.0,1067158031572656128
RT : Coaching news updates that #WVU fans will want to know (VIP)....  ,0.0,0.0,1067157690663743488
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,-0.5,1.0,1067157377479319552
"RT @dphickman1: OU and #WVU combine for 1,372 yards: Sooners aren't legit bc they can't play defense.

Clemson and S. Carolina combine for…",0.0,0.0,1067157177771659282
RT : Coaching news updates that #WVU fans will want to know (VIP)....  ,0.0,0.0,1067156415461101572
"RT : If you put #WVU LB David Long in with the five finalists for the Butkus Award (so six players total), Long would rank 2n…",-0.225,0.6124999999999999,1067156228508389379
Coaching news updates that #WVU fans will want to know (VIP)....  ,0.0,0.0,1067155953462710293
"RT : Another very positive post from Oklahoma fans that visited Morgantown for this past weekend's #WVU game 

""I just want…",-0.11818181818181818,0.45303030303030306,1067155920805875712
Week 4 Rankings for  . #WVU #PressVirginia #CBB #rankings #BPI #APTop25 #KenPom ,0.0,0.0,1067155759677476870
RT @concussconnect: Should be targeting and ejection on #OU after this hit on #WVU Marcus Sims. Sims is staggering and struggling to walk t…,0.0,0.0,1067155485114142735
Player Efficiency Ratings from WVU's win over Valparaiso. PER sums up positive/negative stats based on a per-minute… ,0.8,0.4,1067155304662601738
"RT : In commemoration of Native American Heritage Month, the Native American Studies Program will host ""Native American Leaders i…",0.0,0.0,1067154146963480577
"@gingEER13 It's low-percentage, but not completely off table. If OU whoops Texas and makes CFP, Sugar would be obli… ",-0.05,0.4,1067154106442223625
#WVU visiting a key defensive lineman today (VIP)....  ,0.0,1.0,1067153520351039489
"RT : If the people at   were smart and wanted to sellout, they would make the WVU-Pitt Backyard Bowl happen. #WVU #Back…",0.21428571428571427,0.6428571428571429,1067153382924783629
"RT @mistochristopho: With the #Jaguars benching Blake Bortles, it might be a good time to look at some quarterbacks, wouldn't you say?

I'v…",0.7,0.6000000000000001,1067153323592159233
"RT : .@mistochristopho picked a great time to publish this.

2019 #Jaguars NFL Draft Profile: #WVU QB Will Grier
",0.8,0.75,1067153323139174405
"RT : .@mistochristopho picked a great time to publish this.

2019 #Jaguars NFL Draft Profile: #WVU QB Will Grier
",0.8,0.75,1067153227286761473
".@mistochristopho picked a great time to publish this.

2019 #Jaguars NFL Draft Profile: #WVU QB Will Grier
",0.8,0.75,1067153185981300736
"RT @mistochristopho: With the #Jaguars benching Blake Bortles, it might be a good time to look at some quarterbacks, wouldn't you say?

I'v…",0.7,0.6000000000000001,1067153095858298880
"With the #Jaguars benching Blake Bortles, it might be a good time to look at some quarterbacks, wouldn't you say?… ",0.7,0.6000000000000001,1067153027625349121
"RT : “In one day, our supporters truly stepped up to help #WVU. This is why being a Mountaineer is so special.”  #WVUDayofGi…",0.35714285714285715,0.5714285714285714,1067152836927066128
Which #WVU bowl destination would you travel to see?,0.0,0.0,1067152494873198593
"No, no, I legitimately cried. #WVU ",0.0,0.0,1067151806772518913
Elite Pint (2) &amp; Pitcher Set (1) | #WVU #Mountaineers Pint Glasses and Pitcher Gift Set ,0.0,0.0,1067151029643415567
RT @meadoz:  Since 1909 #WVU is 662-437-41 all time (58%). Dana Holgerson is 61-40 (60%). Without Dana WVU is 601-397-41 (57.8…,0.0,0.0,1067150004157059073
RT : Why am I crying right now  #Wvu #hailwv ,0.042857142857142844,0.5678571428571428,1067149014955683841
"The Full 40: Valparaiso. An in-depth look at the #WVU win with who’s hot, who’s not, defining moments, numbers of n… ",0.4666666666666666,0.6000000000000001,1067148812953821185
RT @mikecasazza: The #WVU quarterback was impressed by what he saw Friday night ... but he'd seen it before from his Oklahoma counterpart.…,1.0,1.0,1067148528017903616
RT @smcave: E.Moore Hall is holiday ready! Stop by  Quiet place to study too! #WVU ,0.125,0.41666666666666663,1067148002534531072
RT : Some very interesting information on #WVU coaches in regards to contracts and the ongoing coaching carousel (VIP).... ht…,0.65,0.65,1067147190475399168
"RT @123pleasant: Next Friday, November 30th Jason Leech returns to his old stomping grounds 123 Pleasant Street! Loaded bill with Choppy Op…",0.20416666666666666,0.3416666666666667,1067147058488971278
The #WVU quarterback was impressed by what he saw Friday night ... but he'd seen it before from his Oklahoma counte… ,1.0,1.0,1067145701191311360
RT : Those #WVU boys. ,0.0,0.0,1067145107114270721
RT : #WVU commit Winston Wright of Memorial Day senior season highlights are up   @xixnyne …,0.0,0.0,1067143808977125376
Thank you to all the seniors &amp; every #Mountaineer  this year! Although the season obviously didn’t go t… ,0.0,0.5,1067143532908023808
RT : Giving thanks for Don Wilcox of the  via   #WVU  ,0.2,0.2,1067143491204059139
"Dana need to hire this guy 
Army DC Jay Bateman . 
#WVU",0.0,0.0,1067140672040374282
RT : Giving thanks for Don Wilcox of the  via   #WVU  ,0.2,0.2,1067140549369634816
 And start over the 7-8 year recruiting trend? I think not. Hope Dana sticks it out. #WVU,0.0,0.0,1067139858609655810
"I like this award . 
#WVU ",0.0,0.0,1067139029630619654
"NCAA West Virginia #Mountaineers Mini Pilsner, 2.5-ounce, 2-Pack #WVU ",0.0,0.0,1067138476620025867
RT @concussconnect: Should be targeting and ejection on #OU after this hit on #WVU Marcus Sims. Sims is staggering and struggling to walk t…,0.0,0.0,1067137387837513730
RT @concussconnect: Asking a concussed player if he can play is like asking a drunk driver if he can drive. The player will always want to…,-0.5,1.0,1067137220346302465
